ts,o,h,l,close,vol,dt
1690156800000,1.856,1.869,1.706,1.743,29203.8,2023-07-24 00:00:00+00:00
1690243200000,1.744,1.795,1.74,1.754,3655.92,2023-07-25 00:00:00+00:00
1690329600000,1.77,1.797,1.727,1.769,9126.59,2023-07-26 00:00:00+00:00
1690416000000,1.751,1.797,1.741,1.778,3918.28,2023-07-27 00:00:00+00:00
1690502400000,1.777,1.805,1.757,1.805,1518.4,2023-07-28 00:00:00+00:00
1690588800000,1.805,1.82,1.782,1.797,2629.0,2023-07-29 00:00:00+00:00
1690675200000,1.796,1.802,1.755,1.759,6289.58,2023-07-30 00:00:00+00:00
1690761600000,1.778,1.799,1.731,1.747,4673.78,2023-07-31 00:00:00+00:00
1690848000000,1.731,1.781,1.698,1.781,10151.93,2023-08-01 00:00:00+00:00
1690934400000,1.769,1.786,1.75,1.763,1407.08,2023-08-02 00:00:00+00:00
1691020800000,1.762,1.786,1.739,1.768,2177.8,2023-08-03 00:00:00+00:00
1691107200000,1.768,1.776,1.706,1.71,3682.2,2023-08-04 00:00:00+00:00
1691193600000,1.728,1.728,1.598,1.621,23006.77,2023-08-05 00:00:00+00:00
1691280000000,1.62,1.661,1.604,1.622,2551.74,2023-08-06 00:00:00+00:00
1691366400000,1.622,1.647,1.539,1.581,10621.63,2023-08-07 00:00:00+00:00
1691452800000,1.582,1.634,1.572,1.634,2624.18,2023-08-08 00:00:00+00:00
1691539200000,1.635,1.704,1.62,1.662,15540.57,2023-08-09 00:00:00+00:00
1691625600000,1.659,1.733,1.659,1.715,12815.01,2023-08-10 00:00:00+00:00
1691712000000,1.711,1.719,1.678,1.692,2191.17,2023-08-11 00:00:00+00:00
1691798400000,1.696,1.699,1.663,1.69,13153.22,2023-08-12 00:00:00+00:00
1691884800000,1.669,1.692,1.652,1.652,31065.02,2023-08-13 00:00:00+00:00
1691971200000,1.668,1.756,1.668,1.735,5312.53,2023-08-14 00:00:00+00:00
1692057600000,1.715,1.735,1.624,1.624,16808.54,2023-08-15 00:00:00+00:00
1692144000000,1.624,1.624,1.554,1.554,8605.11,2023-08-16 00:00:00+00:00
1692230400000,1.554,1.598,1.444,1.455,19284.09,2023-08-17 00:00:00+00:00
1692316800000,1.47,1.486,1.4,1.43,12383.53,2023-08-18 00:00:00+00:00
1692403200000,1.431,1.464,1.414,1.415,4312.72,2023-08-19 00:00:00+00:00
1692489600000,1.415,1.438,1.415,1.438,650.61,2023-08-20 00:00:00+00:00
1692576000000,1.417,1.417,1.353,1.386,3710.68,2023-08-21 00:00:00+00:00
1692662400000,1.386,1.398,1.334,1.374,11371.91,2023-08-22 00:00:00+00:00
1692748800000,1.376,1.465,1.336,1.465,8977.47,2023-08-23 00:00:00+00:00
1692835200000,1.466,1.53,1.441,1.441,7844.86,2023-08-24 00:00:00+00:00
1692921600000,1.456,1.483,1.431,1.47,9600.91,2023-08-25 00:00:00+00:00
1693008000000,1.47,1.492,1.422,1.423,2771.81,2023-08-26 00:00:00+00:00
1693094400000,1.421,1.421,1.396,1.4,1458.35,2023-08-27 00:00:00+00:00
1693180800000,1.4,1.409,1.376,1.409,1279.42,2023-08-28 00:00:00+00:00
1693267200000,1.41,1.486,1.365,1.486,5121.2,2023-08-29 00:00:00+00:00
1693353600000,1.487,1.487,1.426,1.44,15687.79,2023-08-30 00:00:00+00:00
1693440000000,1.443,1.449,1.352,1.374,6679.08,2023-08-31 00:00:00+00:00
1693526400000,1.374,1.378,1.304,1.336,9711.71,2023-09-01 00:00:00+00:00
1693612800000,1.337,1.339,1.313,1.325,1195.71,2023-09-02 00:00:00+00:00
1693699200000,1.339,1.36,1.332,1.36,2113.48,2023-09-03 00:00:00+00:00
1693785600000,1.361,1.392,1.338,1.338,11732.76,2023-09-04 00:00:00+00:00
1693872000000,1.345,1.361,1.336,1.34,2959.88,2023-09-05 00:00:00+00:00
1693958400000,1.354,1.393,1.354,1.393,1549.14,2023-09-06 00:00:00+00:00
1694044800000,1.393,1.48,1.393,1.48,17469.58,2023-09-07 00:00:00+00:00
1694131200000,1.48,1.505,1.435,1.461,14800.03,2023-09-08 00:00:00+00:00
1694217600000,1.46,1.489,1.445,1.489,2578.82,2023-09-09 00:00:00+00:00
1694304000000,1.49,1.517,1.416,1.48,16507.03,2023-09-10 00:00:00+00:00
1694390400000,1.48,1.511,1.394,1.45,10238.68,2023-09-11 00:00:00+00:00
1694476800000,1.45,1.576,1.45,1.517,13915.72,2023-09-12 00:00:00+00:00
1694563200000,1.517,1.548,1.469,1.532,11545.68,2023-09-13 00:00:00+00:00
1694649600000,1.525,1.551,1.505,1.525,3763.1,2023-09-14 00:00:00+00:00
1694736000000,1.524,1.6,1.514,1.6,3378.25,2023-09-15 00:00:00+00:00
1694822400000,1.591,1.616,1.584,1.616,14352.32,2023-09-16 00:00:00+00:00
1694908800000,1.595,1.627,1.548,1.557,8753.44,2023-09-17 00:00:00+00:00
1694995200000,1.578,1.628,1.545,1.571,9414.91,2023-09-18 00:00:00+00:00
1695081600000,1.57,1.618,1.565,1.593,1569.06,2023-09-19 00:00:00+00:00
1695168000000,1.594,1.63,1.579,1.595,13402.55,2023-09-20 00:00:00+00:00
1695254400000,1.609,1.651,1.599,1.624,4011.05,2023-09-21 00:00:00+00:00
