ts,o,h,l,close,vol,dt
1695772800000,1.08,1.097,1.066,1.077,6488.7,2023-09-27 00:00:00+00:00
1695859200000,1.08,1.11,1.077,1.11,8116.7,2023-09-28 00:00:00+00:00
1695945600000,1.107,1.125,1.1,1.117,10347.8,2023-09-29 00:00:00+00:00
1696032000000,1.123,1.145,1.12,1.134,4403.0,2023-09-30 00:00:00+00:00
1696118400000,1.133,1.166,1.13,1.158,9723.5,2023-10-01 00:00:00+00:00
1696204800000,1.16,1.17,1.107,1.116,5254.0,2023-10-02 00:00:00+00:00
1696291200000,1.113,1.122,1.095,1.105,3994.8,2023-10-03 00:00:00+00:00
1696377600000,1.093,1.103,1.074,1.103,12244.6,2023-10-04 00:00:00+00:00
1696464000000,1.1,1.11,1.074,1.075,6136.0,2023-10-05 00:00:00+00:00
1696550400000,1.074,1.1,1.073,1.093,11279.5,2023-10-06 00:00:00+00:00
1696636800000,1.095,1.106,1.08,1.092,8914.6,2023-10-07 00:00:00+00:00
1696723200000,1.091,1.096,1.075,1.095,1704.1,2023-10-08 00:00:00+00:00
1696809600000,1.092,1.096,1.025,1.038,7674.9,2023-10-09 00:00:00+00:00
1696896000000,1.038,1.057,1.032,1.046,2850.5,2023-10-10 00:00:00+00:00
1696982400000,1.042,1.044,1.009,1.028,3848.8,2023-10-11 00:00:00+00:00
1697068800000,1.028,1.028,1.0,1.012,6549.5,2023-10-12 00:00:00+00:00
1697155200000,1.016,1.018,0.998,1.005,6537.0,2023-10-13 00:00:00+00:00
1697241600000,1.008,1.014,1.005,1.012,4359.3,2023-10-14 00:00:00+00:00
1697328000000,1.011,1.033,1.011,1.023,27337.2,2023-10-15 00:00:00+00:00
1697414400000,1.029,1.064,1.022,1.036,36242.6,2023-10-16 00:00:00+00:00
1697500800000,1.031,1.036,1.0,1.01,3884.5,2023-10-17 00:00:00+00:00
1697587200000,1.007,1.012,0.969,0.995,10323.8,2023-10-18 00:00:00+00:00
1697673600000,0.997,1.0,0.972,0.981,2714.3,2023-10-19 00:00:00+00:00
1697760000000,0.993,1.019,0.993,1.006,5221.3,2023-10-20 00:00:00+00:00
1697846400000,1.004,1.048,0.999,1.038,11748.9,2023-10-21 00:00:00+00:00
1697932800000,1.036,1.054,1.019,1.052,4993.1,2023-10-22 00:00:00+00:00
1698019200000,1.055,1.107,0.98,1.099,28585.6,2023-10-23 00:00:00+00:00
1698105600000,1.101,1.167,1.07,1.137,10639.3,2023-10-24 00:00:00+00:00
1698192000000,1.15,1.163,1.108,1.13,9243.3,2023-10-25 00:00:00+00:00
