sym,mech,t,side,gross,net,net_feeonly,bars,why,tp_pct,sl_pct,truncated,slice,seen_sym
SOL,C2_pw_tp0.25,2026-06-24 17:00:00+00:00,-1,0.010668670172802524,0.008864503506135858,0.009468670172802524,4,TP,1.0668670172802523,3.181687689322616,False,OVERLAP_0601_0705,True
SOL,C2_pw_tp0.25,2026-06-29 19:00:00+00:00,1,-0.023686849864259663,-0.025601433197592997,-0.024886849864259663,110,SL,2.788436094204818,2.3686849864259663,False,OVERLAP_0601_0705,True
SOL,C2_pw_tp0.25,2026-07-13 18:00:00+00:00,-1,-0.021901566050522236,-0.0239338577171889,-0.023101566050522236,223,SL,1.330607320016097,2.1901566050522234,False,OOS_0706_0803,True
SOL,C2_pw_tp0.25,2026-07-28 03:00:00+00:00,-1,-0.00872588111567709,-0.010680047782343757,-0.00992588111567709,148,SL,1.7827924734115141,0.8725881115677091,False,OOS_0706_0803,True
SOL,F_pw_failed_breakout,2026-06-24 22:00:00+00:00,1,-0.05766516598457746,-0.059664124317910794,-0.05886516598457746,191,SL,5.668135095447891,5.766516598457746,False,OVERLAP_0601_0705,True
SOL,F_pw_failed_breakout,2026-06-30 01:00:00+00:00,-1,-0.030419134443473137,-0.03268475944347314,-0.03161913444347314,447,SL,6.632173095014114,3.0419134443473137,False,OVERLAP_0601_0705,True
SOL,F_pw_failed_breakout,2026-07-14 13:00:00+00:00,1,-0.034464819872545266,-0.03716481987254527,-0.035664819872545266,864,TIME,3.6480686695278877,3.993849591556647,False,OOS_0706_0803,True
SOL,F_pw_failed_breakout,2026-07-28 07:00:00+00:00,1,-0.009908845245952981,-0.01179009524595298,-0.011108845245952981,78,SL,3.6711619670344553,0.9908845245952982,False,OOS_0706_0803,True
SUI,C1_pw_tp0.5,2026-06-15 12:00:00+00:00,1,-0.01853320465924067,-0.020462371325907336,-0.01973320465924067,124,SL,4.852868447082098,1.853320465924067,False,OVERLAP_0601_0705,False
SUI,C1_pw_tp0.5,2026-06-19 11:00:00+00:00,-1,-0.015445332016805256,-0.018147415350138592,-0.016645332016805257,866,SL,5.926602924634439,1.5445332016805255,False,OVERLAP_0601_0705,False
SUI,C1_pw_tp0.5,2026-06-23 09:00:00+00:00,-1,-0.02392487832076766,-0.025748836654100993,-0.02512487832076766,23,SL,9.542991064889417,2.3924878320767657,False,OVERLAP_0601_0705,False
SUI,C1_pw_tp0.5,2026-07-03 12:00:00+00:00,1,-0.017952903972965898,-0.02022998730629923,-0.019152903972965898,458,SL,5.379494007989331,1.79529039729659,False,OVERLAP_0601_0705,False
SUI,C1_pw_tp0.5,2026-07-21 05:00:00+00:00,1,-0.009939639911562787,-0.011899014911562786,-0.011139639911562787,153,SL,3.718148725949047,0.9939639911562788,False,OOS_0706_0803,False
SUI,C1_pw_tp0.5,2026-07-25 08:00:00+00:00,-1,-0.012770683986840498,-0.014671725653507163,-0.013970683986840498,97,SL,3.6552410752382234,1.2770683986840499,False,OOS_0706_0803,False
SUI,C1_pw_tp0.5,2026-07-27 16:00:00+00:00,-1,0.02247030198940881,0.01917030198940881,0.02127030198940881,1440,TIME,5.073708315442979,1.2988648494751933,False,OOS_0706_0803,False
SUI,C2_pw_tp0.25,2026-06-15 12:00:00+00:00,1,0.020864243323442243,0.019048618323442245,0.019664243323442243,15,TP,2.086424332344224,1.853320465924067,False,OVERLAP_0601_0705,False
SUI,C2_pw_tp0.25,2026-06-19 11:00:00+00:00,-1,0.027805118110236355,0.02527907644356969,0.026605118110236355,697,TP,2.7805118110236355,1.5445332016805255,False,OVERLAP_0601_0705,False
SUI,C2_pw_tp0.25,2026-06-23 09:00:00+00:00,-1,-0.02392487832076766,-0.025748836654100993,-0.02512487832076766,23,SL,4.397978614325485,2.3924878320767657,False,OVERLAP_0601_0705,False
SUI,C2_pw_tp0.25,2026-07-03 12:00:00+00:00,1,0.022436750998668337,0.020546125998668337,0.021236750998668338,87,TP,2.2436750998668336,1.79529039729659,False,OVERLAP_0601_0705,False
SUI,C2_pw_tp0.25,2026-07-21 05:00:00+00:00,1,-0.009939639911562787,-0.011899014911562786,-0.011139639911562787,153,SL,1.7615704628185207,0.9939639911562788,False,OOS_0706_0803,False
SUI,C2_pw_tp0.25,2026-07-25 08:00:00+00:00,-1,-0.012770683986840498,-0.014671725653507163,-0.013970683986840498,97,SL,1.5147205233963785,1.2770683986840499,False,OOS_0706_0803,False
SUI,C2_pw_tp0.25,2026-07-27 16:00:00+00:00,-1,0.02315013596679555,0.02126471930012888,0.02195013596679555,82,TP,2.315013596679555,1.2988648494751933,False,OOS_0706_0803,False
SUI,F_pw_failed_breakout,2026-06-15 20:00:00+00:00,-1,0.055001868693160476,0.05257686869316047,0.053801868693160476,600,TP,5.500186869316048,3.8502477887132516,False,OVERLAP_0601_0705,False
SUI,F_pw_failed_breakout,2026-06-19 14:00:00+00:00,1,-0.026894288452324205,-0.02938283011899087,-0.028094288452324204,661,SL,5.868806699232384,2.6894288452324204,False,OVERLAP_0601_0705,False
SUI,F_pw_failed_breakout,2026-06-23 11:00:00+00:00,1,-0.04980401685243917,-0.05197693351910584,-0.05100401685243917,358,SL,8.015104018238818,4.980401685243916,False,OVERLAP_0601_0705,False
SUI,F_pw_failed_breakout,2026-07-05 02:00:00+00:00,-1,0.037525218560860836,0.034825218560860835,0.036325218560860836,864,TIME,6.227303295225287,5.786480094075967,False,OVERLAP_0601_0705,False
SUI,F_pw_failed_breakout,2026-07-21 15:00:00+00:00,-1,0.039082855653986344,0.036564105653986344,0.037882855653986344,690,TP,3.9082855653986344,1.6572915898191467,False,OOS_0706_0803,False
SUI,F_pw_failed_breakout,2026-07-25 15:00:00+00:00,1,-0.01086817791647504,-0.01326192791647504,-0.01206817791647504,570,SL,4.239683436970044,1.086817791647504,False,OOS_0706_0803,False
SUI,F_pw_failed_breakout,2026-07-27 17:00:00+00:00,1,-0.013998477952740063,-0.015869311286073395,-0.015198477952740062,68,SL,5.1484164181224426,1.3998477952740063,False,OOS_0706_0803,False
TAO,C1_pw_tp0.5,2026-06-13 16:00:00+00:00,1,-0.03755434413858977,-0.03938976080525644,-0.03875434413858977,34,SL,12.850076103500754,3.7554344138589766,False,OVERLAP_0601_0705,True
TAO,C1_pw_tp0.5,2026-06-23 10:00:00+00:00,-1,-0.03122125271941378,-0.03326708605274712,-0.03242125271941378,236,SL,14.060067759362699,3.122125271941378,False,OVERLAP_0601_0705,True
TAO,C1_pw_tp0.5,2026-06-30 22:00:00+00:00,-1,-0.015234087882973757,-0.017118462882973758,-0.016434087882973757,81,SL,7.976237820640295,1.5234087882973757,False,OVERLAP_0601_0705,True
TAO,C1_pw_tp0.5,2026-07-13 20:00:00+00:00,-1,-0.013306685171219827,-0.015323351837886494,-0.014506685171219827,208,SL,4.422874868664648,1.3306685171219828,False,OOS_0706_0803,True
TAO,C2_pw_tp0.25,2026-06-13 16:00:00+00:00,1,-0.03755434413858977,-0.03938976080525644,-0.03875434413858977,34,SL,5.6792237442922415,3.7554344138589766,False,OVERLAP_0601_0705,True
TAO,C2_pw_tp0.25,2026-06-23 10:00:00+00:00,-1,-0.03122125271941378,-0.03326708605274712,-0.03242125271941378,236,SL,6.178463510667523,3.122125271941378,False,OVERLAP_0601_0705,True
TAO,C2_pw_tp0.25,2026-06-30 22:00:00+00:00,-1,-0.015234087882973757,-0.017118462882973758,-0.016434087882973757,81,SL,3.729618214356744,1.5234087882973757,False,OVERLAP_0601_0705,True
TAO,C2_pw_tp0.25,2026-07-13 20:00:00+00:00,-1,-0.013306685171219827,-0.015323351837886494,-0.014506685171219827,208,SL,2.0988642617701614,1.3306685171219828,False,OOS_0706_0803,True
TAO,F_pw_failed_breakout,2026-06-13 19:00:00+00:00,-1,-0.09273108628717999,-0.09464671128718,-0.09393108628718,111,SL,13.809765031368118,9.273108628718,False,OVERLAP_0601_0705,True
TAO,F_pw_failed_breakout,2026-06-24 06:00:00+00:00,1,-0.05137995451914123,-0.053313287852474564,-0.05257995451914123,128,SL,14.397182093811303,5.137995451914123,False,OVERLAP_0601_0705,True
TAO,F_pw_failed_breakout,2026-07-01 04:00:00+00:00,1,0.05442176870748295,0.05172176870748295,0.05322176870748295,864,TIME,8.096716947648616,3.5276680931759694,False,OVERLAP_0601_0705,True
TAO,F_pw_failed_breakout,2026-07-14 01:00:00+00:00,1,-0.01916780882624017,-0.021055308826240172,-0.02036780882624017,84,SL,4.205816554809847,1.9167808826240171,False,OOS_0706_0803,True
UNI,C1_pw_tp0.5,2026-06-15 11:00:00+00:00,1,0.028889728096676656,0.027059519763343323,0.027689728096676657,29,TP,2.8889728096676657,2.5812217372831565,False,OVERLAP_0601_0705,False
UNI,C1_pw_tp0.5,2026-07-02 14:00:00+00:00,1,0.03736263736263743,0.035265762362637426,0.03616263736263743,285,TP,3.736263736263743,3.882267918610774,False,OVERLAP_0601_0705,False
UNI,C1_pw_tp0.5,2026-07-08 07:00:00+00:00,1,-0.017190616438160954,-0.019006241438160952,-0.018390616438160954,15,SL,8.78092939046468,1.7190616438160955,False,OOS_0706_0803,False
UNI,C1_pw_tp0.5,2026-07-22 12:00:00+00:00,1,-0.017119735767785537,-0.019717652434452202,-0.018319735767785537,766,SL,3.5043639248875915,1.7119735767785538,False,OOS_0706_0803,False
UNI,C1_pw_tp0.5,2026-07-29 11:00:00+00:00,1,-0.027323754858022666,-0.029236254858022667,-0.028523754858022665,108,SL,5.468360737419034,2.7323754858022666,False,OOS_0706_0803,False
UNI,C2_pw_tp0.25,2026-06-15 11:00:00+00:00,1,0.006325528700906193,0.004521362034239526,0.005125528700906193,4,TP,0.6325528700906193,2.5812217372831565,False,OVERLAP_0601_0705,False
UNI,C2_pw_tp0.25,2026-07-02 14:00:00+00:00,1,0.0072213500784929765,0.005421350078492977,0.006021350078492977,0,TP,0.7221350078492976,3.882267918610774,False,OVERLAP_0601_0705,False
UNI,C2_pw_tp0.25,2026-07-08 07:00:00+00:00,1,-0.017190616438160954,-0.019006241438160952,-0.018390616438160954,15,SL,4.360289680144835,1.7190616438160955,False,OOS_0706_0803,False
UNI,C2_pw_tp0.25,2026-07-22 12:00:00+00:00,1,0.01395133562549592,0.012099252292162587,0.01275133562549592,50,TP,1.395133562549592,1.7119735767785538,False,OOS_0706_0803,False
UNI,C2_pw_tp0.25,2026-07-29 11:00:00+00:00,1,-0.027323754858022666,-0.029236254858022667,-0.028523754858022665,108,SL,2.0615346287992,2.7323754858022666,False,OOS_0706_0803,False
UNI,F_pw_failed_breakout,2026-07-08 08:00:00+00:00,-1,-0.0302832579757792,-0.0322988829757792,-0.0314832579757792,207,SL,8.069427527405594,3.0283257975779203,False,OOS_0706_0803,False
UNI,F_pw_failed_breakout,2026-07-22 15:00:00+00:00,-1,-0.0246450896330843,-0.02645967296641763,-0.0258450896330843,14,SL,4.1722207411356935,2.46450896330843,False,OOS_0706_0803,False
UNI,F_pw_failed_breakout,2026-07-29 20:00:00+00:00,-1,-0.04846725637289569,-0.05045788137289569,-0.049667256372895686,183,SL,5.667860798362341,4.846725637289569,False,OOS_0706_0803,False
WIF,C1_pw_tp0.5,2026-06-15 04:00:00+00:00,1,0.05451807228915647,0.0525920306224898,0.05331807228915647,121,TP,5.451807228915647,1.856855626757544,False,OVERLAP_0601_0705,True
WIF,C1_pw_tp0.5,2026-06-23 10:00:00+00:00,-1,0.04974326059050069,0.047574510590500683,0.04854326059050069,354,TP,4.974326059050068,3.353689940639222,False,OVERLAP_0601_0705,True
WIF,C1_pw_tp0.5,2026-07-08 04:00:00+00:00,-1,0.07627118644067793,0.07298056144067792,0.07507118644067792,1431,TP,7.627118644067793,1.9421872488112626,False,OOS_0706_0803,True
WIF,C1_pw_tp0.5,2026-07-25 22:00:00+00:00,1,-0.01629531436975638,-0.018103647703089712,-0.01749531436975638,8,SL,3.0360531309297905,1.629531436975638,False,OOS_0706_0803,True
WIF,C1_pw_tp0.5,2026-07-23 19:00:00+00:00,-1,0.015331010452961726,0.01330496878629506,0.014131010452961727,217,TP,1.5331010452961726,3.2890193532137757,False,OOS_0706_0803,True
WIF,C1_pw_tp0.5,2026-08-01 18:00:00+00:00,-1,-0.024889744772375245,-0.02703557810570858,-0.026089744772375245,332,SL,5.880230880230873,2.4889744772375244,False,OOS_0706_0803,True
WIF,C2_pw_tp0.25,2026-06-15 04:00:00+00:00,1,0.023644578313252916,0.021736244979919585,0.022444578313252916,104,TP,2.3644578313252915,1.856855626757544,False,OVERLAP_0601_0705,True
WIF,C2_pw_tp0.25,2026-06-23 10:00:00+00:00,-1,0.015885750962772817,0.013855542629439483,0.014685750962772817,221,TP,1.5885750962772818,3.353689940639222,False,OVERLAP_0601_0705,True
WIF,C2_pw_tp0.25,2026-07-08 04:00:00+00:00,-1,0.03531073446327678,0.03276385946327678,0.03411073446327678,717,TP,3.531073446327678,1.9421872488112626,False,OOS_0706_0803,True
WIF,C2_pw_tp0.25,2026-07-25 22:00:00+00:00,1,-0.01629531436975638,-0.018103647703089712,-0.01749531436975638,8,SL,1.3282732447817955,1.629531436975638,False,OOS_0706_0803,True
WIF,C2_pw_tp0.25,2026-08-01 18:00:00+00:00,-1,0.021464646464646502,0.01959381313131317,0.020264646464646503,68,TP,2.14646464646465,2.4889744772375244,False,OOS_0706_0803,True
WIF,F_pw_failed_breakout,2026-07-09 06:00:00+00:00,1,-0.04624104329951327,-0.048462918299513276,-0.04744104329951327,405,SL,8.078602620087347,4.624104329951327,False,OOS_0706_0803,True
WIF,F_pw_failed_breakout,2026-07-25 23:00:00+00:00,-1,-0.028620032965516084,-0.03049815796551608,-0.029820032965516084,75,SL,2.2493573264781337,2.8620032965516082,False,OOS_0706_0803,True
WIF,F_pw_failed_breakout,2026-07-25 11:00:00+00:00,1,0.035398230088495644,0.033519063421828976,0.034198230088495644,76,TP,3.5398230088495644,4.626616346292201,False,OOS_0706_0803,True
WIF,F_pw_failed_breakout,2026-08-02 22:00:00+00:00,1,-0.01333333333333323,-0.015457291666666564,-0.01453333333333323,311,TIME,6.070175438596505,5.553556844355162,True,OOS_0706_0803,True
WLD,C1_pw_tp0.5,2026-06-15 06:00:00+00:00,1,0.10809668695064224,0.10596439528397557,0.10689668695064224,319,TP,10.809668695064225,5.033832262730802,False,OVERLAP_0601_0705,True
WLD,C1_pw_tp0.5,2026-06-24 05:00:00+00:00,-1,-0.029483967743900268,-0.0312891760772336,-0.030683967743900267,5,SL,18.816373817339237,2.9483967743900266,False,OVERLAP_0601_0705,True
WLD,C1_pw_tp0.5,2026-06-29 08:00:00+00:00,-1,-0.032067940042122066,-0.0352700233754554,-0.033267940042122066,1346,SL,24.39766081871345,3.2067940042122065,False,OVERLAP_0601_0705,True
WLD,C1_pw_tp0.5,2026-07-19 18:00:00+00:00,-1,-0.023743356674211735,-0.025620440007545067,-0.024943356674211735,74,SL,9.57891801450082,2.3743356674211737,False,OOS_0706_0803,True
WLD,C1_pw_tp0.5,2026-07-24 23:00:00+00:00,-1,0.09974167623421357,0.09674375956754688,0.09854167623421356,1150,TP,9.974167623421357,3.541962958407637,False,OOS_0706_0803,True
WLD,C1_pw_tp0.5,2026-07-28 06:00:00+00:00,-1,-0.004350528278433848,-0.007650528278433847,-0.005550528278433848,1440,TIME,11.575512740832817,2.1387671130378103,False,OOS_0706_0803,True
WLD,C2_pw_tp0.25,2026-06-15 06:00:00+00:00,1,0.042469574036511075,0.040602907369844406,0.041269574036511075,64,TP,4.246957403651107,5.033832262730802,False,OVERLAP_0601_0705,True
WLD,C2_pw_tp0.25,2026-06-24 05:00:00+00:00,-1,-0.029483967743900268,-0.0312891760772336,-0.030683967743900267,5,SL,9.137864452597016,2.9483967743900266,False,OVERLAP_0601_0705,True
WLD,C2_pw_tp0.25,2026-06-29 08:00:00+00:00,-1,0.11473684210526325,0.11220767543859657,0.11353684210526324,700,TP,11.473684210526326,3.2067940042122065,False,OVERLAP_0601_0705,True
WLD,C2_pw_tp0.25,2026-07-19 18:00:00+00:00,-1,-0.023743356674211735,-0.025620440007545067,-0.024943356674211735,74,SL,4.148075850529815,2.3743356674211737,False,OOS_0706_0803,True
WLD,C2_pw_tp0.25,2026-07-24 23:00:00+00:00,-1,0.04255166475315739,0.04041312308649072,0.04135166475315739,325,TP,4.255166475315739,3.541962958407637,False,OOS_0706_0803,True
WLD,C2_pw_tp0.25,2026-07-28 06:00:00+00:00,-1,0.05430391547545048,0.05224037380878381,0.05310391547545048,253,TP,5.430391547545048,2.1387671130378103,False,OOS_0706_0803,True
WLD,F_pw_failed_breakout,2026-06-15 17:00:00+00:00,-1,-0.11810548094792062,-0.12008673094792062,-0.11930548094792062,174,SL,12.45187259362969,11.810548094792061,False,OVERLAP_0601_0705,True
WLD,F_pw_failed_breakout,2026-06-24 06:00:00+00:00,1,-0.06963699721436262,-0.07181512221436263,-0.07083699721436262,363,SL,15.396766400297338,6.963699721436262,False,OVERLAP_0601_0705,True
WLD,F_pw_failed_breakout,2026-07-26 23:00:00+00:00,1,-0.09121812364242628,-0.09335562364242629,-0.09241812364242628,324,SL,11.115819209039547,9.121812364242627,False,OOS_0706_0803,True
