trig_idx,entry_idx,dt,side,bar_dir,atr,range,ratio,gross,net,exit_reason,month,sym
5471,5472,2026-01-27 17:00:00,1,-1,0.016862445975081818,0.04899999999999993,2.9058654997269566,0.015812431842966147,0.014492431842966147,time,2026-01,DOT
5527,5528,2026-01-30 01:00:00,1,-1,0.020357494338213194,0.07499999999999996,3.6841469168048318,-0.010501750291715295,-0.011821750291715295,time,2026-01,DOT
5544,5545,2026-01-30 18:00:00,-1,1,0.024319283078769762,0.06499999999999995,2.6727761583047496,0.028037383177570117,0.026717383177570116,time,2026-01,DOT
5564,5565,2026-01-31 14:00:00,1,-1,0.018524842897920595,0.08800000000000008,4.750377667703624,-0.00830140485312907,-0.00962140485312907,time,2026-01,DOT
5567,5568,2026-01-31 17:00:00,1,-1,0.02477225941936281,0.09899999999999998,3.9964057506445427,0.03542780748663097,0.03410780748663097,time,2026-01,DOT
5568,5569,2026-01-31 18:00:00,1,-1,0.030074240889408323,0.10699999999999998,3.5578620385954185,0.047489823609226635,0.04616982360922663,time,2026-01,DOT
5641,5642,2026-02-03 19:00:00,-1,1,0.02391178238023047,0.08400000000000007,3.5129125325868094,-0.009314703925482377,-0.010634703925482377,time,2026-02,DOT
5642,5643,2026-02-03 20:00:00,-1,1,0.02820379792449973,0.07499999999999996,2.6592163296862186,0.021893110109465572,0.020573110109465574,time,2026-02,DOT
5685,5686,2026-02-05 15:00:00,1,-1,0.025950030507799714,0.08800000000000008,3.3911328147976634,-0.06912096168294506,-0.07044096168294506,time,2026-02,DOT
5694,5695,2026-02-06 00:00:00,1,-1,0.038010704526426235,0.1499999999999999,3.94625676816159,0.07386363636363634,0.07254363636363634,time,2026-02,DOT
5828,5829,2026-02-11 14:00:00,1,-1,0.012294776286504874,0.05999999999999983,4.880121329727462,0.03152789005658846,0.030207890056588457,time,2026-02,DOT
5877,5878,2026-02-13 15:00:00,-1,1,0.013325762283892342,0.038999999999999924,2.926661842613056,-0.030651340996168612,-0.031971340996168614,time,2026-02,DOT
5947,5948,2026-02-16 13:00:00,1,-1,0.01580737047060834,0.039999999999999813,2.530465144368849,0.008124076809453396,0.006804076809453396,time,2026-02,DOT
5972,5973,2026-02-17 14:00:00,1,-1,0.013279702641344699,0.038000000000000034,2.861509856530354,0.009687034277198137,0.008367034277198137,time,2026-02,DOT
6045,6046,2026-02-20 15:00:00,-1,1,0.013311967135220367,0.050000000000000044,3.7560188882762247,0.009622501850481052,0.008302501850481052,time,2026-02,DOT
6103,6104,2026-02-23 01:00:00,1,-1,0.011340092462346352,0.04999999999999982,4.409135125310472,0.05004035512510075,0.04872035512510075,time,2026-02,DOT
6151,6152,2026-02-25 01:00:00,-1,1,0.011278823717188646,0.06299999999999994,5.58568886079756,-0.14163424124513632,-0.1429542412451363,time,2026-02,DOT
6161,6162,2026-02-25 11:00:00,-1,1,0.016869851459898687,0.06400000000000006,3.793750060700559,-0.2057971014492754,-0.2071171014492754,time,2026-02,DOT
6162,6163,2026-02-25 12:00:00,-1,1,0.0202362906413345,0.08400000000000007,4.150958369238989,-0.13046495489243576,-0.13178495489243575,time,2026-02,DOT
6163,6164,2026-02-25 13:00:00,-1,1,0.024790841309810612,0.07699999999999996,3.1059857565030815,-0.13633265167007494,-0.13765265167007493,time,2026-02,DOT
6171,6172,2026-02-25 21:00:00,-1,1,0.03964397971850009,0.10099999999999998,2.5476756046484343,0.06365740740740733,0.06233740740740733,time,2026-02,DOT
6285,6286,2026-03-02 15:00:00,-1,1,0.024292070140751222,0.06800000000000006,2.799267399031855,0.04634920634920632,0.04502920634920632,time,2026-03,DOT
6476,6477,2026-03-10 14:00:00,-1,1,0.017031815345416517,0.04299999999999993,2.5246868362491837,0.03255208333333336,0.03123208333333336,time,2026-03,DOT
6534,6535,2026-03-13 00:00:00,-1,1,0.013135246680454822,0.037000000000000144,2.8168485069302847,0.0006523157208087997,-0.0006676842791912003,time,2026-03,DOT
6609,6610,2026-03-16 03:00:00,-1,1,0.014011843334274595,0.050000000000000044,3.5684098663659936,-0.060893098782138076,-0.06221309878213808,time,2026-03,DOT
6610,6611,2026-03-16 04:00:00,-1,1,0.016582425953254983,0.052999999999999936,3.1961547815382527,-0.042622950819672246,-0.04394295081967225,time,2026-03,DOT
6665,6666,2026-03-18 11:00:00,1,-1,0.015793947448353125,0.04200000000000004,2.659246533353477,-0.013149655604257926,-0.014469655604257926,time,2026-03,DOT
6749,6750,2026-03-21 23:00:00,1,-1,0.009554113368924982,0.04100000000000015,4.291345352186607,-0.02185792349726778,-0.02317792349726778,time,2026-03,DOT
6750,6751,2026-03-22 00:00:00,1,-1,0.011800248128287493,0.030999999999999917,2.6270634026488713,-0.018417462482946734,-0.019737462482946735,time,2026-03,DOT
6785,6786,2026-03-23 11:00:00,-1,1,0.01290036797623846,0.07900000000000018,6.123856322975627,0.03271983640081802,0.03139983640081802,time,2026-03,DOT
6940,6941,2026-03-29 22:00:00,1,-1,0.008807281070500961,0.04499999999999993,5.10940886747927,0.016000000000000014,0.014680000000000014,time,2026-03,DOT
7015,7016,2026-04-02 01:00:00,1,-1,0.012604232402207972,0.03499999999999992,2.776845021825266,-0.021052631578947385,-0.022372631578947387,time,2026-04,DOT
7101,7102,2026-04-05 15:00:00,-1,1,0.00694536956237579,0.02100000000000013,3.023597205505174,-0.022764227642276442,-0.02408422764227644,time,2026-04,DOT
7155,7156,2026-04-07 21:00:00,-1,1,0.010779981415014758,0.04699999999999993,4.359933305129505,-0.03918495297805646,-0.04050495297805646,time,2026-04,DOT
7156,7157,2026-04-07 22:00:00,-1,1,0.013367125599656556,0.04500000000000015,3.3664679563687456,0.008327024981074866,0.007007024981074866,time,2026-04,DOT
7197,7198,2026-04-09 15:00:00,-1,1,0.010901960794065182,0.03699999999999992,3.393884889050602,-0.0015564202334630364,-0.0028764202334630364,time,2026-04,DOT
7204,7205,2026-04-09 22:00:00,-1,1,0.014341298655812967,0.04300000000000015,2.9983337654411746,0.024981074943224768,0.023661074943224766,time,2026-04,DOT
7255,7256,2026-04-12 01:00:00,1,-1,0.011871912677475786,0.04299999999999993,3.621994295963994,-0.019339242546333617,-0.02065924254633362,time,2026-04,DOT
7282,7283,2026-04-13 04:00:00,1,-1,0.010708293473329059,0.06699999999999995,6.256832628548663,-0.01604729729729722,-0.01736729729729722,time,2026-04,DOT
7283,7284,2026-04-13 05:00:00,1,-1,0.01472912965380555,0.05600000000000005,3.8019897520239008,0.006837606837606844,0.005517606837606844,time,2026-04,DOT
7365,7366,2026-04-16 15:00:00,-1,1,0.018748667666623094,0.04800000000000004,2.560181920843954,0.02556390977443611,0.024243909774436113,time,2026-04,DOT
7535,7536,2026-04-23 17:00:00,1,-1,0.009592362911869157,0.030000000000000027,3.127488010579685,0.012285012285012204,0.010965012285012204,time,2026-04,DOT
7619,7620,2026-04-27 05:00:00,1,-1,0.008377047879334822,0.031999999999999806,3.8199614543137552,-0.017770597738287576,-0.019090597738287578,time,2026-04,DOT
7629,7630,2026-04-27 15:00:00,1,-1,0.009483535701264935,0.026000000000000023,2.7415935173346884,0.013968775677896388,0.012648775677896388,time,2026-04,DOT
7671,7672,2026-04-29 09:00:00,-1,1,0.007464459147576443,0.018999999999999906,2.545395402983593,0.03907496012759165,0.03775496012759165,time,2026-04,DOT
7677,7678,2026-04-29 15:00:00,1,-1,0.009305978694258742,0.026000000000000023,2.793902807454367,0.009143807148794595,0.007823807148794595,time,2026-04,DOT
7680,7681,2026-04-29 18:00:00,1,-1,0.010220566760672902,0.038000000000000034,3.7179934234388963,0.005012531328320806,0.003692531328320806,time,2026-04,DOT
7792,7793,2026-05-04 10:00:00,1,-1,0.010425729371818541,0.040000000000000036,3.8366620284737842,0.010699588477366172,0.009379588477366172,time,2026-05,DOT
7893,7894,2026-05-08 15:00:00,-1,1,0.012893856361931447,0.03699999999999992,2.869583696406051,-0.013254786450662586,-0.014574786450662586,time,2026-05,DOT
7946,7947,2026-05-10 20:00:00,1,-1,0.012513226839670433,0.07299999999999995,5.833826952498736,-0.0007347538574576707,-0.0020547538574576707,time,2026-05,DOT
8007,8008,2026-05-13 09:00:00,-1,1,0.01319639847789544,0.03600000000000003,2.728017046492014,0.07267645003494067,0.07135645003494066,time,2026-05,DOT
8036,8037,2026-05-14 14:00:00,-1,1,0.01296730476397054,0.03500000000000014,2.6990959676714863,0.006569343065693517,0.005249343065693517,time,2026-05,DOT
8059,8060,2026-05-15 13:00:00,1,-1,0.014454739885695057,0.039000000000000146,2.6980769151436603,0.017014694508894063,0.01569469450889406,time,2026-05,DOT
8117,8118,2026-05-17 23:00:00,1,-1,0.008341826151062827,0.050999999999999934,6.113769224680144,-0.009615384615384625,-0.010935384615384625,time,2026-05,DOT
8207,8208,2026-05-21 17:00:00,-1,1,0.01117327516717813,0.030999999999999917,2.7744774505387153,-0.03278688524590167,-0.03410688524590167,time,2026-05,DOT
8245,8246,2026-05-23 07:00:00,1,-1,0.013532451153430197,0.04699999999999993,3.473132802558567,0.05037159372419483,0.04905159372419483,time,2026-05,DOT
8256,8257,2026-05-23 18:00:00,-1,1,0.012736292979963638,0.038999999999999924,3.0621154884983866,-0.0023529411764706774,-0.0036729411764706774,time,2026-05,DOT
8258,8259,2026-05-23 20:00:00,-1,1,0.014282824049050274,0.05800000000000005,4.060821571477436,0.03831705484598042,0.03699705484598042,time,2026-05,DOT
8320,8321,2026-05-26 10:00:00,-1,1,0.012026887184636764,0.03400000000000003,2.8269991626288706,0.030303030303030245,0.028983030303030247,time,2026-05,DOT
8397,8398,2026-05-29 15:00:00,-1,1,0.013311260187381725,0.039000000000000146,2.9298503260397393,0.009016393442622868,0.007696393442622868,time,2026-05,DOT
8444,8445,2026-05-31 14:00:00,1,-1,0.007870211160092466,0.02200000000000002,2.7953506649930273,0.023037542662116158,0.02171754266211616,time,2026-05,DOT
8456,8457,2026-06-01 02:00:00,-1,1,0.010805797888853197,0.030000000000000027,2.7762873513437407,0.05170975813177652,0.05038975813177652,time,2026-06,DOT
8492,8493,2026-06-02 14:00:00,1,-1,0.01193306815412439,0.03600000000000003,3.016826815621384,-0.02949061662198384,-0.03081061662198384,time,2026-06,DOT
8493,8494,2026-06-02 15:00:00,1,-1,0.013652134714544078,0.039000000000000146,2.8566961003140507,-0.02925045703839125,-0.03057045703839125,time,2026-06,DOT
8528,8529,2026-06-04 02:00:00,1,-1,0.021503345614448385,0.05400000000000005,2.5112371334308428,-0.003787878787878791,-0.0051078787878787914,time,2026-06,DOT
8556,8557,2026-06-05 06:00:00,1,-1,0.02089495792200219,0.05700000000000005,2.727930834451674,-0.05138746145940384,-0.05270746145940384,time,2026-06,DOT
8620,8621,2026-06-07 22:00:00,-1,1,0.011725191252670117,0.04600000000000004,3.9231769451542804,0.002063983488132097,0.000743983488132097,time,2026-06,DOT
8660,8661,2026-06-09 14:00:00,1,-1,0.00968864499914958,0.025000000000000022,2.5803401819546896,-0.006295907660020993,-0.007615907660020993,time,2026-06,DOT
8711,8712,2026-06-11 17:00:00,-1,1,0.010285746216926276,0.03200000000000003,3.111101452935001,0.020597322348094766,0.019277322348094768,time,2026-06,DOT
8733,8734,2026-06-12 15:00:00,1,-1,0.010248744817518132,0.027000000000000024,2.6344689501732006,0.018967334035827205,0.017647334035827203,time,2026-06,DOT
76,77,2025-06-16 22:00:00,1,-1,0.02259043758650461,0.0860000000000003,3.80692050212326,-0.04638058084091884,-0.04770058084091884,time,2025-06,NEAR
122,123,2025-06-18 20:00:00,-1,1,0.0312044380402251,0.08499999999999996,2.723971503362052,0.008237986270022993,0.006917986270022993,time,2025-06,NEAR
164,165,2025-06-20 14:00:00,1,-1,0.021419173278112835,0.05900000000000016,2.7545414210869317,-0.017419962335216536,-0.018739962335216534,time,2025-06,NEAR
167,168,2025-06-20 17:00:00,1,-1,0.02487497219096718,0.08000000000000007,3.216083997434593,0.00917874396135272,0.00785874396135272,time,2025-06,NEAR
195,196,2025-06-21 21:00:00,1,-1,0.02312516570316547,0.08500000000000019,3.6756493376549093,-0.0119356512714064,-0.0132556512714064,time,2025-06,NEAR
211,212,2025-06-22 13:00:00,1,-1,0.030599848567838258,0.09899999999999998,3.235310128431589,0.03135135135135126,0.03003135135135126,time,2025-06,NEAR
239,240,2025-06-23 17:00:00,-1,1,0.032967164932844864,0.08499999999999996,2.5783230124018126,-0.1227087576374746,-0.1240287576374746,time,2025-06,NEAR
387,388,2025-06-29 21:00:00,-1,1,0.01564181961992197,0.04300000000000015,2.7490407794521454,0.011877569666514503,0.010557569666514503,time,2025-06,NEAR
388,389,2025-06-29 22:00:00,-1,1,0.017595975361356125,0.09799999999999986,5.569455400308482,0.05041648399824648,0.049096483998246475,time,2025-06,NEAR
454,455,2025-07-02 16:00:00,-1,1,0.02292510717915087,0.06699999999999973,2.9225599460199057,-0.03748870822041562,-0.03880870822041562,time,2025-07,NEAR
547,548,2025-07-06 13:00:00,-1,1,0.016185790978275473,0.04800000000000004,2.9655640595152577,0.003200731595793175,0.0018807315957931748,time,2025-07,NEAR
599,600,2025-07-08 17:00:00,-1,1,0.02031032476074515,0.06299999999999972,3.101870636838028,-0.008952551477171002,-0.010272551477171002,time,2025-07,NEAR
646,647,2025-07-10 16:00:00,-1,1,0.022342523221020878,0.05699999999999994,2.5511890235553927,-0.07181628392484349,-0.07313628392484349,time,2025-07,NEAR
651,652,2025-07-10 21:00:00,-1,1,0.024933895613253633,0.08899999999999997,3.5694382209850892,-0.032695374800637896,-0.0340153748006379,time,2025-07,NEAR
669,670,2025-07-11 15:00:00,1,-1,0.03327478502143981,0.08899999999999997,2.6746979715317454,-0.010588235294117527,-0.011908235294117527,time,2025-07,NEAR
764,765,2025-07-15 14:00:00,1,-1,0.03845404617779013,0.09699999999999998,2.5224913797504147,0.05457463884430182,0.053254638844301816,time,2025-07,NEAR
919,920,2025-07-22 01:00:00,-1,1,0.04854868571856485,0.137,2.821909552694888,0.04862023653088046,0.04730023653088046,time,2025-07,NEAR
1129,1130,2025-07-30 19:00:00,-1,1,0.043318268743761094,0.12799999999999967,2.9548733989613756,-0.03506097560975613,-0.03638097560975613,time,2025-07,NEAR
1230,1231,2025-08-04 00:00:00,-1,1,0.02002114119453807,0.05300000000000038,2.647201749641485,0.004011231448054467,0.0026912314480544673,time,2025-08,NEAR
1283,1284,2025-08-06 05:00:00,-1,1,0.03040962008581134,0.08800000000000008,2.8938210918675544,-0.026573998364677,-0.027893998364677,time,2025-08,NEAR
1312,1313,2025-08-07 10:00:00,-1,1,0.022378499302100802,0.07399999999999984,3.3067454167068755,-0.025184037194885683,-0.026504037194885685,time,2025-08,NEAR
1318,1319,2025-08-07 16:00:00,1,-1,0.025613686399517024,0.06499999999999995,2.537705779095726,0.03040935672514614,0.02908935672514614,time,2025-08,NEAR
1326,1327,2025-08-08 00:00:00,1,-1,0.02708487605639619,0.07200000000000006,2.6583101155819024,-0.0018903591682419257,-0.003210359168241926,time,2025-08,NEAR
1434,1435,2025-08-12 12:00:00,-1,1,0.02999915608838185,0.09200000000000008,3.066752935614415,-0.04870738104158857,-0.05002738104158857,time,2025-08,NEAR
1482,1483,2025-08-14 12:00:00,1,-1,0.04907087000641526,0.18999999999999995,3.871950914568264,-0.007540394973070144,-0.008860394973070144,time,2025-08,NEAR
1628,1629,2025-08-20 14:00:00,-1,1,0.028509164109572317,0.07899999999999974,2.771038803395659,-0.021422797089733197,-0.022742797089733195,time,2025-08,NEAR
1676,1677,2025-08-22 14:00:00,-1,1,0.0297756926835827,0.16100000000000003,5.407095032545453,-0.026510721247563377,-0.027830721247563375,time,2025-08,NEAR
1728,1729,2025-08-24 18:00:00,-1,1,0.027116919718449893,0.08299999999999974,3.0608196233854668,0.07608695652173912,0.07476695652173912,time,2025-08,NEAR
1729,1730,2025-08-24 19:00:00,1,-1,0.03110856830998917,0.15399999999999991,4.950404610891382,-0.06284864261807364,-0.06416864261807365,time,2025-08,NEAR
1770,1771,2025-08-26 12:00:00,-1,1,0.02818036232584759,0.07100000000000017,2.5194849938063983,-0.019464720194647036,-0.020784720194647034,time,2025-08,NEAR
1901,1902,2025-08-31 23:00:00,1,-1,0.016247448540746397,0.040999999999999925,2.523473140855162,0.007623888182973228,0.006303888182973228,time,2025-08,NEAR
1909,1910,2025-09-01 07:00:00,-1,1,0.020306372403776262,0.07500000000000018,3.6934218731284987,0.018664454583160486,0.017344454583160487,time,2025-09,NEAR
1922,1923,2025-09-01 20:00:00,1,-1,0.02347293504370366,0.06499999999999995,2.7691466737746304,0.017649591046061095,0.016329591046061097,time,2025-09,NEAR
1939,1940,2025-09-02 13:00:00,-1,1,0.023871896997115994,0.08000000000000007,3.3512208941612394,-0.025427261358899517,-0.026747261358899516,time,2025-09,NEAR
2005,2006,2025-09-05 07:00:00,-1,1,0.01619259414057975,0.04700000000000015,2.9025614791526784,0.008233841086867031,0.006913841086867031,time,2025-09,NEAR
2012,2013,2025-09-05 14:00:00,1,-1,0.020048837573070945,0.08800000000000008,4.389281906208831,0.0033402922755741155,0.0020202922755741155,time,2025-09,NEAR
2072,2073,2025-09-08 02:00:00,-1,1,0.01427710995150192,0.03799999999999981,2.6616030925784315,-0.022873194221508804,-0.024193194221508806,time,2025-09,NEAR
2154,2155,2025-09-11 12:00:00,-1,1,0.02092633648135106,0.07500000000000018,3.5840004802961087,-0.015101289134438279,-0.01642128913443828,time,2025-09,NEAR
2203,2204,2025-09-13 13:00:00,1,-1,0.024095124192115625,0.0860000000000003,3.569186832751047,-0.015178256265443045,-0.016498256265443045,time,2025-09,NEAR
2305,2306,2025-09-17 19:00:00,-1,1,0.031281496867415284,0.08700000000000019,2.7811968323876695,-0.04689754689754702,-0.04821754689754702,time,2025-09,NEAR
2327,2328,2025-09-18 17:00:00,-1,1,0.035726412282853344,0.1299999999999999,3.6387644796450087,-0.03666773882277256,-0.03798773882277256,time,2025-09,NEAR
2373,2374,2025-09-20 15:00:00,1,-1,0.04350091138779182,0.129,2.9654551108141334,-0.015132408575031538,-0.016452408575031538,time,2025-09,NEAR
2406,2407,2025-09-22 00:00:00,1,-1,0.031572620550748526,0.137,4.339202689234867,-0.0490454246214615,-0.0503654246214615,time,2025-09,NEAR
2412,2413,2025-09-22 06:00:00,1,-1,0.04520653225217836,0.19399999999999995,4.291415207824345,-0.002434782608695693,-0.003754782608695693,time,2025-09,NEAR
2436,2437,2025-09-23 06:00:00,-1,1,0.0580255412084844,0.17999999999999972,3.102082225364585,0.0363636363636364,0.035043636363636395,time,2025-09,NEAR
2572,2573,2025-09-28 22:00:00,-1,1,0.02140663919374289,0.07100000000000017,3.316728018695868,0.023479188900747006,0.022159188900747008,time,2025-09,NEAR
2587,2588,2025-09-29 13:00:00,-1,1,0.029496369975389014,0.08199999999999985,2.7800031010059363,0.010869565217391235,0.009549565217391235,time,2025-09,NEAR
2630,2631,2025-10-01 08:00:00,-1,1,0.031814667323259105,0.1200000000000001,3.771845192681627,-0.017291066282420765,-0.018611066282420763,time,2025-10,NEAR
2720,2721,2025-10-05 02:00:00,-1,1,0.028983502336765225,0.10099999999999998,3.4847410373825904,0.009192383453709792,0.007872383453709792,time,2025-10,NEAR
2779,2780,2025-10-07 13:00:00,1,-1,0.03285997663741318,0.08599999999999985,2.6171655856286695,-0.005305039787798413,-0.006625039787798413,time,2025-10,NEAR
2841,2842,2025-10-10 03:00:00,-1,1,0.032448762739733954,0.09800000000000031,3.0201459693869306,-0.02901484480431844,-0.030334844804318438,time,2025-10,NEAR
2843,2844,2025-10-10 05:00:00,-1,1,0.036478780117423684,0.11500000000000021,3.1525177001484144,0.025357607282184606,0.024037607282184605,time,2025-10,NEAR
2844,2845,2025-10-10 06:00:00,1,-1,0.04208743868046486,0.10599999999999987,2.51856618799662,-0.013201320132013068,-0.014521320132013068,time,2025-10,NEAR
2847,2848,2025-10-10 09:00:00,-1,1,0.04761374008053255,0.13000000000000034,2.7303043151015225,0.21955233706385777,0.21823233706385778,time,2025-10,NEAR
2858,2859,2025-10-10 20:00:00,1,-1,0.06525146238738833,0.2330000000000001,3.570801197017063,-0.08339324227174702,-0.08471324227174702,time,2025-10,NEAR
2859,2860,2025-10-10 21:00:00,1,-1,0.07723350078828917,1.328,17.19461097121941,0.05567271193589208,0.05435271193589208,time,2025-10,NEAR
2991,2992,2025-10-16 09:00:00,-1,1,0.03271393812877021,0.12799999999999967,3.9127053275016843,0.04997864160615121,0.04865864160615121,time,2025-10,NEAR
3062,3063,2025-10-19 08:00:00,1,-1,0.01924748021927111,0.04999999999999982,2.59774263593935,0.0572093023255815,0.0558893023255815,time,2025-10,NEAR
3063,3064,2025-10-19 09:00:00,-1,1,0.021444088775037447,0.07000000000000028,3.2643028451498304,-0.04029304029304012,-0.041613040293040124,time,2025-10,NEAR
3067,3068,2025-10-19 13:00:00,-1,1,0.02592801487671401,0.07200000000000006,2.776919110173119,0.021997360316762103,0.0206773603167621,time,2025-10,NEAR
3081,3082,2025-10-20 03:00:00,-1,1,0.02619579211784275,0.06600000000000028,2.519488614930857,0.0026098303610264393,0.0012898303610264393,time,2025-10,NEAR
3116,3117,2025-10-21 14:00:00,-1,1,0.027020384119197154,0.0950000000000002,3.515864155776587,0.04802744425385921,0.046707444253859205,time,2025-10,NEAR
3178,3179,2025-10-24 04:00:00,-1,1,0.02146102537751745,0.05799999999999983,2.702573571380265,0.015138023152270618,0.013818023152270618,time,2025-10,NEAR
3186,3187,2025-10-24 12:00:00,-1,1,0.023532698735910372,0.05900000000000016,2.5071497605146105,0.0030905077262693673,0.0017705077262693673,time,2025-10,NEAR
3284,3285,2025-10-28 14:00:00,1,-1,0.025842684614827933,0.09499999999999975,3.676088665551835,-0.04075504075504065,-0.04207504075504065,time,2025-10,NEAR
3311,3312,2025-10-29 17:00:00,-1,1,0.024990961876757773,0.07600000000000007,3.0410994332587893,0.042607584149978735,0.04128758414997873,time,2025-10,NEAR
3312,3313,2025-10-29 18:00:00,1,-1,0.028634464599846508,0.1160000000000001,4.051062299262334,-0.027320034692107618,-0.028640034692107616,time,2025-10,NEAR
3322,3323,2025-10-30 04:00:00,1,-1,0.0321654871050922,0.08499999999999996,2.6425839509995606,-0.05196565747853602,-0.05328565747853602,time,2025-10,NEAR
3413,3414,2025-11-02 23:00:00,-1,1,0.02144342470706537,0.05900000000000016,2.7514261740364785,0.08500914076782466,0.08368914076782466,time,2025-11,NEAR
3417,3418,2025-11-03 03:00:00,1,-1,0.02704075523371758,0.08400000000000007,3.1064221126212868,-0.06768023540951452,-0.06900023540951453,time,2025-11,NEAR
3429,3430,2025-11-03 15:00:00,1,-1,0.03244421477901622,0.19299999999999984,5.948672246024751,0.021041557075223587,0.019721557075223585,time,2025-11,NEAR
3443,3444,2025-11-04 05:00:00,1,-1,0.03597494083704479,0.09899999999999998,2.7519155750231516,0.0027322404371584114,0.0014122404371584114,time,2025-11,NEAR
3499,3500,2025-11-06 13:00:00,-1,1,0.025326344026375524,0.14000000000000012,5.527840885924965,-0.05572289156626516,-0.057042891566265165,time,2025-11,NEAR
3515,3516,2025-11-07 05:00:00,-1,1,0.04712391885547511,0.1259999999999999,2.6738013955594555,-0.2514412416851442,-0.2527612416851442,time,2025-11,NEAR
3524,3525,2025-11-07 14:00:00,-1,1,0.060530741206717545,0.17200000000000015,2.8415313701942915,-0.11102074013826764,-0.11234074013826764,time,2025-11,NEAR
3526,3527,2025-11-07 16:00:00,-1,1,0.07481477175477177,0.2410000000000001,3.221288982741952,-0.0025811209439526818,-0.0039011209439526818,time,2025-11,NEAR
3527,3528,2025-11-07 17:00:00,-1,1,0.08668514520085953,0.2509999999999999,2.8955364776560484,0.05669737774627928,0.05537737774627928,time,2025-11,NEAR
3764,3765,2025-11-17 14:00:00,-1,1,0.04109465157278848,0.10899999999999999,2.6524132904968147,0.011749347258485698,0.010429347258485698,time,2025-11,NEAR
3838,3839,2025-11-20 16:00:00,1,-1,0.04461366542204518,0.1200000000000001,2.6897588186220602,-0.04927940492794044,-0.05059940492794044,time,2025-11,NEAR
3853,3854,2025-11-21 07:00:00,1,-1,0.04390938470637249,0.19399999999999995,4.418189899432708,-0.0435450819672131,-0.0448650819672131,time,2025-11,NEAR
3931,3932,2025-11-24 13:00:00,-1,1,0.02823706666734856,0.09400000000000008,3.3289576820206803,-0.00471945464079701,-0.00603945464079701,time,2025-11,NEAR
3959,3960,2025-11-25 17:00:00,-1,1,0.028907852186073273,0.07599999999999985,2.62904346925552,0.004739336492891058,0.003419336492891058,time,2025-11,NEAR
3983,3984,2025-11-26 17:00:00,-1,1,0.025414582802072344,0.06800000000000006,2.6756292058611026,0.01235839340885686,0.01103839340885686,time,2025-11,NEAR
4022,4023,2025-11-28 08:00:00,-1,1,0.01792534113701247,0.05400000000000005,3.012494969398388,0.029881504379186012,0.02856150437918601,time,2025-11,NEAR
4085,4086,2025-11-30 23:00:00,1,-1,0.01711097388335503,0.05600000000000005,3.2727535195688033,-0.09423503325942359,-0.09555503325942359,time,2025-11,NEAR
4086,4087,2025-12-01 00:00:00,1,-1,0.019888761463115388,0.1160000000000001,5.8324396023919025,-0.040636042402826825,-0.041956042402826826,time,2025-12,NEAR
4125,4126,2025-12-02 15:00:00,-1,1,0.023140897344484605,0.08099999999999996,3.500296414361195,0.0032948929159802337,0.0019748929159802337,time,2025-12,NEAR
4148,4149,2025-12-03 14:00:00,1,-1,0.019571142373705323,0.06000000000000005,3.0657382616874043,0.040736607142857116,0.039416607142857114,time,2025-12,NEAR
4244,4245,2025-12-07 14:00:00,1,-1,0.015375584953710716,0.04700000000000015,3.0567942710145317,0.050425273390036565,0.04910527339003656,time,2025-12,NEAR
4245,4246,2025-12-07 15:00:00,-1,1,0.01763447174273139,0.052999999999999936,3.005477043668494,-0.0176991150442478,-0.019019115044247803,time,2025-12,NEAR
4251,4252,2025-12-07 21:00:00,1,-1,0.02185417626239673,0.06099999999999994,2.7912285170390643,0.03253922138291681,0.031219221382916808,time,2025-12,NEAR
4293,4294,2025-12-09 15:00:00,-1,1,0.020951643913916965,0.08600000000000008,4.104689844546052,0.024483133841131745,0.023163133841131743,time,2025-12,NEAR
4322,4323,2025-12-10 20:00:00,1,-1,0.02308667463700077,0.07200000000000006,3.118682145959922,-0.07075208913649025,-0.07207208913649026,time,2025-12,NEAR
4365,4366,2025-12-12 15:00:00,1,-1,0.019121731163973175,0.09200000000000008,4.811279858035825,0.025513378967019246,0.024193378967019244,time,2025-12,NEAR
4436,4437,2025-12-15 14:00:00,1,-1,0.014407021411396586,0.05499999999999994,3.8175829985573926,-0.0227848101265823,-0.024104810126582298,time,2025-12,NEAR
4437,4438,2025-12-15 15:00:00,1,-1,0.017306519882011113,0.05400000000000005,3.1202113635872673,0.006523157208088721,0.005203157208088721,time,2025-12,NEAR
4484,4485,2025-12-17 14:00:00,-1,1,0.017792105252990808,0.06800000000000006,3.821919836528026,0.07106918238993709,0.06974918238993709,time,2025-12,NEAR
4485,4486,2025-12-17 15:00:00,1,-1,0.021378383449205753,0.07800000000000007,3.648545278707587,-0.047495120364346104,-0.048815120364346105,time,2025-12,NEAR
4486,4487,2025-12-17 16:00:00,1,-1,0.02542278463140535,0.06600000000000006,2.596096413390874,-0.029742233972240538,-0.03106223397224054,time,2025-12,NEAR
4507,4508,2025-12-18 13:00:00,-1,1,0.018177329314082485,0.04799999999999982,2.640651944552321,0.07642064010450686,0.07510064010450686,time,2025-12,NEAR
4509,4510,2025-12-18 15:00:00,-1,1,0.021214125786122143,0.07200000000000006,3.3939649800276483,0.056869009584664516,0.055549009584664515,time,2025-12,NEAR
4511,4512,2025-12-18 17:00:00,1,-1,0.026281567642115523,0.07800000000000007,2.967859492331314,-0.03676953381483902,-0.038089533814839024,time,2025-12,NEAR
